SolNbr,Sno,Wt,x,y,z,l,w,h,WtLF,SAPer,OrderNbr,Volume
8.0,35,255.60187694809593,42.219166666666666,7.504,3.419,9.3585,0.54,3.5303333333333335,2.0,50.0,6.0,13.3481875
8.0,43,236.88,51.83116666666667,5.301166666666666,0.0,5.52,1.8033333333333335,5.250666666666667,2.0,50.0,10.0,55.78222222222222
8.0,117,233.81662797125483,25.8275,7.756,4.479,4.39875,0.968,2.817833333333333,2.0,50.0,25.0,8.08828125
8.0,23,233.67587280202554,25.8275,8.303999999999998,0.0,4.050000000000001,1.152,3.4930000000000003,2.0,50.0,4.0,16.333333333333336
8.0,111,221.21044383783234,57.35116666666667,0.0,0.0,2.526666666666667,5.596,7.650666666666666,2.0,50.0,23.0,73.1288888888889
8.0,27,182.13850571821442,25.8275,7.756,7.296833333333334,6.708333333333333,0.7,1.3603333333333336,2.0,50.0,5.0,23.46351388888889
8.0,119,179.3032006633499,29.79266666666667,2.7800000000000002,5.48,6.929625,1.16,1.4693333333333332,2.0,50.0,25.0,18.626156249999998
8.0,6,169.28590508931268,46.11179166666667,0.0,2.3533333333333335,1.491,6.5625,3.3320000000000003,2.0,50.0,4.0,20.883333333333333
8.0,28,161.49647477589485,29.79266666666667,2.7800000000000002,6.949333333333334,6.492416666666667,0.7526666666666666,2.4515833333333332,2.0,50.0,5.0,12.508347222222222
8.0,7,150.20291340503127,15.0,8.5765,8.66325,5.58125,0.6743333333333333,1.3253333333333335,2.0,50.0,4.0,14.792361111111113
8.0,21,141.5288262758124,25.8275,7.756,8.657166666666667,8.1375,0.6930000000000001,1.2646666666666666,2.0,50.0,4.0,19.322916666666668
8.0,114,138.23674540682413,29.79266666666667,0.0,2.73375,0.7313333333333333,2.630333333333333,6.69,2.0,50.0,24.0,21.56266666666666
8.0,31,131.27381527316632,32.45766666666667,0.0,7.1241666666666665,8.991,0.718,1.6053333333333333,2.0,50.0,5.0,20.601000000000003
8.0,120,121.4378883360973,19.773083333333332,7.827999999999999,3.622125,4.213875,0.524,2.2656666666666667,2.0,50.0,25.0,9.093583333333335
8.0,18,110.06004506283246,25.8275,8.724,3.4930000000000003,4.45,0.673,2.072,2.0,50.0,4.0,17.45625
8.0,4,108.60763977607954,29.79266666666667,3.5326666666666666,6.949333333333334,5.7,0.712,1.995,2.0,50.0,4.0,10.922916666666667
8.0,118,106.07109764961203,32.45766666666667,0.718,7.1241666666666665,8.626041666666667,0.5486666666666666,2.8044166666666666,2.0,50.0,25.0,13.96479861111111
8.0,5,105.7028292025737,25.8275,8.724,5.565,4.81875,0.5469999999999999,2.569,2.0,50.0,4.0,18.170833333333334
8.0,14,104.89593737659983,19.14,4.151,0.0,7.58125,0.41666666666666663,2.4290000000000003,2.0,50.0,4.0,7.622222222222222
8.0,113,52.71769500492126,32.45766666666667,1.2666666666666666,7.1241666666666665,8.2225,0.6826666666666666,1.2991249999999999,2.0,50.0,24.0,7.319749999999999
8.0,22,37.78103993341876,15.0,9.408,8.433333333333334,4.793541666666666,0.4876666666666667,0.7009166666666666,2.0,50.0,4.0,2.1933606770833336
8.0,8,35.7724924604926,19.673333333333332,8.8915,0.0,2.5795833333333333,0.49124999999999996,3.5469166666666667,2.0,50.0,4.0,3.5250390625
8.0,121,33.29262512348238,15.0,9.408,9.13425,4.4115,0.274625,0.7409999999999999,2.0,50.0,25.0,1.5967834924768516
8.0,19,28.102641444804483,19.235625,0.0,9.450708333333333,9.702416666666666,0.7927500000000001,0.45824999999999994,2.0,50.0,4.0,2.505396412037037
8.0,20,25.15375440530482,19.14,4.151,2.4290000000000003,7.302041666666667,0.3564166666666667,0.6326666666666666,2.0,50.0,4.0,2.5532267071759263
8.0,24,21.725988273920596,19.14,4.151,3.061666666666667,10.603458333333332,0.3021666666666667,0.3157916666666667,2.0,50.0,4.0,1.7583327546296297
8.0,30,19.965574797934067,19.793541666666666,9.408,8.433333333333334,9.615916666666667,0.4631666666666667,0.6234999999999999,2.0,50.0,5.0,1.9678750000000003
8.0,122,17.581751927092927,25.8275,4.576,9.134,8.938333333333333,0.6337499999999999,0.7469583333333333,2.0,50.0,25.0,2.7959573206018513
8.0,36,16.0159677990092,19.235625,0.7927500000000001,9.450708333333333,9.529416666666666,0.4316666666666667,0.3605,2.0,50.0,6.0,2.4409218750000004
8.0,34,12.639151427876717,19.235625,1.2244166666666667,9.450708333333333,10.019583333333333,0.5401666666666667,0.3225,2.0,50.0,5.0,2.1549913194444446
8.0,116,6.6496567613496556,19.235625,1.7645833333333334,9.450708333333333,5.0895,0.534375,0.463875,2.0,50.0,24.0,1.1520703125
9.0,42,360.72180650288067,0.0,0.0,0.0,4.3155,6.154166666666667,3.622125,2.0,50.0,9.0,74.86171875
9.0,41,440.41222435600287,0.0,0.0,3.622125,4.151,5.716,3.293708333333333,2.0,50.0,9.0,78.39824999999999
9.0,70,311.36,0.0,0.0,6.9158333333333335,4.892,3.8033333333333337,2.71425,2.0,50.0,19.0,27.3
9.0,40,375.452,0.0,6.154166666666667,0.0,5.2091666666666665,3.7279999999999998,4.479,2.0,50.0,8.0,22.451666666666668
9.0,65,476.52,0.0,6.154166666666667,4.479,4.923333333333334,3.252,4.7170000000000005,2.0,50.0,17.0,72.23833333333334
9.0,1,192.619801980198,4.3155,0.0,0.0,4.96,5.232,6.8388333333333335,2.0,50.0,1.0,56.40444444444445
9.0,13,224.48376112053143,4.3155,3.8033333333333337,6.8388333333333335,3.7327500000000002,2.34675,1.884,2.0,50.0,4.0,12.45825
9.0,39,84.90599999999999,4.892,0.0,6.8388333333333335,4.193333333333333,3.568,1.896125,2.0,50.0,7.0,30.20111111111111
9.0,50,463.141,5.2091666666666665,6.154166666666667,0.0,4.391666666666667,3.788,5.536583333333333,2.0,50.0,12.0,89.25354166666666
9.0,58,382.495,5.2091666666666665,6.154166666666667,5.536583333333333,4.83,3.484,2.1319999999999997,2.0,50.0,16.0,64.73444444444445
9.0,15,79.09315056560825,5.2091666666666665,6.154166666666667,7.668583333333332,3.787166666666667,3.5572500000000002,1.3345,2.0,50.0,4.0,9.771000868055555
9.0,72,798.0383337385526,9.275500000000001,0.0,0.0,4.673333333333334,4.832,4.02225,2.0,50.0,20.0,36.06333333333334
9.0,123,354.538369879,9.275500000000001,0.0,4.02225,4.9366666666666665,4.492,3.9049166666666664,2.0,50.0,25.0,32.638888888888886
9.0,68,173.34,9.275500000000001,0.0,7.9271666666666665,3.0826666666666664,4.0005,1.7690833333333333,2.0,50.0,17.0,20.976
9.0,29,120.04011469966798,9.275500000000001,4.832,0.0,3.6585,1.211,3.4930000000000003,2.0,50.0,5.0,13.954500000000001
9.0,49,415.332,9.600833333333334,6.154166666666667,0.0,4.21225,3.608,4.884833333333333,2.0,50.0,11.0,64.81620833333332
9.0,3,182.66400000000002,10.039166666666667,6.154166666666667,4.884833333333333,4.953333333333333,3.18,4.654999999999999,2.0,50.0,3.0,103.69777777777777
9.0,115,74.3944432483049,12.358166666666667,0.0,7.9271666666666665,3.3015000000000003,2.805,1.6088333333333331,2.0,50.0,24.0,13.146206597222223
9.0,67,977.255,13.813083333333335,6.154166666666667,0.0,4.616,3.06,2.71425,2.0,50.0,17.0,78.705
9.0,46,766.469,13.948833333333335,0.0,0.0,4.773083333333333,2.916,3.687833333333333,2.0,50.0,11.0,82.1731111111111
9.0,62,1155.257,13.948833333333335,2.916,0.0,3.35,2.956,3.9005,2.0,50.0,17.0,26.776666666666667
9.0,16,234.15539708717566,14.212166666666668,0.0,3.687833333333333,4.036,2.456666666666667,4.2059999999999995,2.0,50.0,4.0,58.96
9.0,64,1290.6979999999999,14.212166666666668,2.916,3.9005,4.288,2.42,5.095625,2.0,50.0,17.0,63.39500000000001
9.0,2,164.3278811881188,14.9925,6.154166666666667,2.71425,3.21,2.7800000000000002,2.73375,2.0,50.0,2.0,41.01
9.0,38,137.67363981494032,14.9925,6.154166666666667,5.448,2.4154166666666668,3.1439166666666667,3.3956666666666666,2.0,50.0,6.0,12.093973668981484
9.0,33,563.2643697986288,17.298833333333334,2.916,0.0,2.8233333333333333,2.984,3.624,2.0,50.0,5.0,33.44
9.0,63,1188.6,18.429083333333335,6.154166666666667,0.0,2.5933333333333337,2.8120000000000003,3.237125,2.0,50.0,17.0,67.03833333333334
9.0,112,386.04376499416554,18.429083333333335,6.154166666666667,3.237125,1.8366666666666667,3.37875,4.20925,2.0,50.0,23.0,47.61964120370371
9.0,73,1627.7331226193369,18.50016666666667,2.916,3.624,2.83,2.0,3.5705,2.0,50.0,20.0,69.375
9.0,32,249.23200233602554,18.50016666666667,2.916,7.1945,3.6450833333333335,1.68175,2.7405416666666667,2.0,50.0,5.0,27.768895833333332
9.0,17,597.859812780191,18.72191666666667,0.0,0.0,3.836,1.717875,2.907,2.0,50.0,4.0,46.8585
9.0,45,443.7,18.72191666666667,0.0,2.907,2.1866666666666665,2.216,3.499333333333333,2.0,50.0,11.0,91.61905555555553
9.0,56,538.8031205371044,21.33016666666667,2.916,0.0,4.078666666666667,5.500249999999999,6.157,2.0,50.0,15.0,73.20021527777777
9.0,66,1374.464,25.408833333333337,0.0,0.0,4.140000000000001,4.576,4.442666666666666,2.0,50.0,17.0,41.75888888888889
9.0,54,882.303,25.408833333333337,0.0,4.442666666666666,4.235625,4.304,5.2875,2.0,50.0,14.0,81.0253125
9.0,71,2097.928336980306,25.408833333333337,4.576,0.0,5.86,1.8495,4.087416666666667,2.0,50.0,20.0,72.27674999999999
9.0,60,946.269,25.408833333333337,6.4254999999999995,0.0,3.652,3.3666666666666667,6.031083333333333,2.0,50.0,17.0,31.904444444444444
9.0,53,937.992,25.408833333333337,4.576,4.087416666666667,5.716,1.848,4.729375,2.0,50.0,13.0,80.36
9.0,57,826.8664111071738,29.06083333333334,6.4254999999999995,0.0,4.725,2.452,7.1241666666666665,2.0,50.0,15.0,104.01975
9.0,52,802.842,29.644458333333336,0.0,0.0,5.1,3.3362499999999997,6.66,2.0,50.0,12.0,89.10833333333333
9.0,124,752.7086788280817,29.06083333333334,8.8775,0.0,9.625,0.5900000000000001,8.433333333333334,2.0,50.0,25.0,81.59722222222221
9.0,51,744.819,33.785833333333336,6.4254999999999995,0.0,5.0365,2.404,4.720666666666666,2.0,50.0,12.0,54.93249999999999
9.0,69,689.02,34.744458333333334,0.0,0.0,7.504,5.5,2.3533333333333335,2.0,50.0,18.0,37.17333333333333
9.0,9,678.2691191842234,34.744458333333334,0.0,2.3533333333333335,14.934375,0.8913333333333333,3.419,2.0,50.0,4.0,43.6995
9.0,61,676.49,34.744458333333334,0.8913333333333333,2.3533333333333335,3.95,4.02,6.78825,2.0,50.0,17.0,44.870000000000005
9.0,26,669.3561852299024,10.039166666666667,9.334166666666667,4.884833333333333,5.353,0.507,4.641,2.0,50.0,5.0,73.35125
9.0,44,605.7,49.67883333333333,0.0,0.0,4.293333333333333,4.4944999999999995,7.668958333333332,2.0,50.0,11.0,46.170677083333324
9.0,12,543.5567613605568,18.72191666666667,2.216,0.0,6.565999999999999,0.5053333333333333,5.616,2.0,50.0,4.0,24.949166666666663
9.0,10,529.0141884044506,38.69445833333334,0.8913333333333333,2.3533333333333335,5.928541666666666,1.337,6.734,2.0,50.0,4.0,58.63866666666666
9.0,37,527.5547725527398,38.82233333333333,6.4254999999999995,0.0,6.765000000000001,1.139,5.48,2.0,50.0,6.0,50.49000000000001
9.0,59,483.072,22.14525,2.916,6.157,2.19,5.66,3.285166666666667,2.0,50.0,17.0,59.44222222222223
9.0,11,459.90720023925104,34.744458333333334,5.5,0.0,14.022,0.667,6.658024999999999,2.0,50.0,4.0,91.32656041666665
9.0,48,441.336,45.58733333333333,6.4254999999999995,0.0,5.9079999999999995,2.555625,7.491833333333333,2.0,50.0,11.0,82.28508333333333
9.0,55,318.6644332055536,53.972166666666666,0.0,0.0,5.223958333333333,4.064,9.5,2.0,50.0,15.0,51.56666666666666
9.0,47,307.712,44.623000000000005,0.8913333333333333,0.0,2.446875,4.112,5.688,2.0,50.0,11.0,73.21654166666666
9.0,25,256.033272965087,38.685833333333335,8.8775,0.0,5.4550833333333335,0.8066666666666666,8.071,2.0,50.0,5.0,37.07977777777778
9.0,35,255.60187694809593,45.58733333333333,8.981124999999999,0.0,9.3585,0.54,3.5303333333333335,2.0,50.0,6.0,13.3481875
9.0,43,236.88,49.67883333333333,4.4944999999999995,0.0,5.52,1.8033333333333335,5.250666666666667,2.0,50.0,10.0,55.78222222222222
9.0,117,233.81662797125483,9.275500000000001,4.832,3.4930000000000003,4.39875,0.968,2.817833333333333,2.0,50.0,25.0,8.08828125
9.0,23,233.67587280202554,18.72191666666667,0.0,6.4063333333333325,4.050000000000001,1.152,3.4930000000000003,2.0,50.0,4.0,16.333333333333336
9.0,111,221.21044383783234,51.495333333333335,6.4254999999999995,0.0,5.596,2.526666666666667,7.650666666666666,2.0,50.0,23.0,73.1288888888889
9.0,27,182.13850571821442,13.813083333333335,9.214166666666667,0.0,6.708333333333333,0.7,1.3603333333333336,2.0,50.0,5.0,23.46351388888889
9.0,119,179.3032006633499,29.06083333333334,6.4254999999999995,7.1241666666666665,6.929625,1.16,1.4693333333333332,2.0,50.0,25.0,18.626156249999998
9.0,6,169.28590508931268,38.82233333333333,6.4254999999999995,5.48,6.5625,1.491,3.3320000000000003,2.0,50.0,4.0,20.883333333333333
9.0,28,161.49647477589485,24.335250000000002,2.916,6.157,0.7526666666666666,6.492416666666667,2.4515833333333332,2.0,50.0,5.0,12.508347222222222
9.0,7,150.20291340503127,13.813083333333335,9.214166666666667,1.3603333333333336,5.58125,0.6743333333333333,1.3253333333333335,2.0,50.0,4.0,14.792361111111113
9.0,21,141.5288262758124,29.06083333333334,6.4254999999999995,8.593499999999999,8.1375,0.6930000000000001,1.2646666666666666,2.0,50.0,4.0,19.322916666666668
9.0,114,138.23674540682413,4.3155,5.232,0.0,2.630333333333333,0.7313333333333333,6.69,2.0,50.0,24.0,21.56266666666666
9.0,31,131.27381527316632,29.06083333333334,7.5855,7.1241666666666665,8.991,0.718,1.6053333333333333,2.0,50.0,5.0,20.601000000000003
9.0,120,121.4378883360973,0.0,9.406166666666667,4.479,4.213875,0.524,2.2656666666666667,2.0,50.0,25.0,9.093583333333335
9.0,18,110.06004506283246,9.275500000000001,4.0005,7.9271666666666665,4.45,0.673,2.072,2.0,50.0,4.0,17.45625
9.0,4,108.60763977607954,29.644458333333336,0.0,6.66,5.7,0.712,1.995,2.0,50.0,4.0,10.922916666666667
9.0,118,106.07109764961203,29.06083333333334,8.3035,7.1241666666666665,8.626041666666667,0.5486666666666666,2.8044166666666666,2.0,50.0,25.0,13.96479861111111
9.0,5,105.7028292025737,0.0,9.406166666666667,6.744666666666667,4.81875,0.5469999999999999,2.569,2.0,50.0,4.0,18.170833333333334
9.0,14,104.89593737659983,29.06083333333334,9.4675,0.0,7.58125,0.41666666666666663,2.4290000000000003,2.0,50.0,4.0,7.622222222222222
9.0,113,52.71769500492126,29.06083333333334,8.8775,8.433333333333334,8.2225,0.6826666666666666,1.2991249999999999,2.0,50.0,24.0,7.319749999999999
9.0,22,37.78103993341876,0.0,6.154166666666667,9.196000000000002,4.793541666666666,0.4876666666666667,0.7009166666666666,2.0,50.0,4.0,2.1933606770833336
9.0,8,35.7724924604926,9.275500000000001,4.832,6.310833333333333,2.5795833333333333,0.49124999999999996,3.5469166666666667,2.0,50.0,4.0,3.5250390625
9.0,121,33.29262512348238,0.0,6.6418333333333335,9.196000000000002,4.4115,0.274625,0.7409999999999999,2.0,50.0,25.0,1.5967834924768516
9.0,19,28.102641444804483,10.039166666666667,6.154166666666667,9.539833333333332,9.702416666666666,0.7927500000000001,0.45824999999999994,2.0,50.0,4.0,2.505396412037037
9.0,20,25.15375440530482,13.813083333333335,9.532916666666667,2.685666666666667,7.302041666666667,0.3564166666666667,0.6326666666666666,2.0,50.0,4.0,2.5532267071759263
9.0,24,21.725988273920596,10.039166666666667,9.334166666666667,9.525833333333333,10.603458333333332,0.3021666666666667,0.3157916666666667,2.0,50.0,4.0,1.7583327546296297
9.0,30,19.965574797934067,13.813083333333335,9.532916666666667,3.318333333333334,9.615916666666667,0.4631666666666667,0.6234999999999999,2.0,50.0,5.0,1.9678750000000003
9.0,122,17.581751927092927,25.408833333333337,4.576,8.816791666666667,8.938333333333333,0.6337499999999999,0.7469583333333333,2.0,50.0,25.0,2.7959573206018513
9.0,36,16.0159677990092,10.039166666666667,6.946916666666667,9.539833333333332,9.529416666666666,0.4316666666666667,0.3605,2.0,50.0,6.0,2.4409218750000004
9.0,34,12.639151427876717,25.408833333333337,4.576,9.56375,10.019583333333333,0.5401666666666667,0.3225,2.0,50.0,5.0,2.1549913194444446
9.0,116,6.6496567613496556,4.892,0.0,8.734958333333333,0.534375,5.0895,0.463875,2.0,50.0,24.0,1.1520703125
10.0,56,538.8031205371044,0.0,0.0,0.0,4.078666666666667,5.500249999999999,6.157,2.0,50.0,15.0,73.20021527777777
10.0,84,107.17981274008459,0.0,0.0,6.157,2.7433333333333336,4.836,3.83175,2.0,50.0,22.0,48.27333333333333
10.0,29,120.04011469966798,0.0,4.836,6.157,3.6585,1.211,3.4930000000000003,2.0,50.0,5.0,13.954500000000001
10.0,50,463.141,0.0,5.500249999999999,0.0,4.391666666666667,3.788,5.536583333333333,2.0,50.0,12.0,89.25354166666666
10.0,108,236.95494301101903,0.0,6.047000000000001,5.536583333333333,4.968,2.8866666666666667,4.316333333333334,2.0,50.0,22.0,35.98222222222223
10.0,45,443.7,2.7433333333333336,0.0,6.157,2.1866666666666665,2.216,3.499333333333333,2.0,50.0,11.0,91.61905555555553
10.0,104,250.4000535814592,4.078666666666667,0.0,0.0,2.876666666666667,3.752,5.454,2.0,50.0,22.0,54.98888888888889
10.0,94,270.1350908375705,4.078666666666667,2.216,5.454,2.23,2.912,4.51125,2.0,50.0,22.0,41.6
10.0,32,249.23200233602554,4.078666666666667,3.752,0.0,3.6450833333333335,1.68175,2.7405416666666667,2.0,50.0,5.0,27.768895833333332
10.0,107,153.63919281393314,4.391666666666667,5.500249999999999,0.0,4.764,4.066666666666666,5.4126666666666665,2.0,50.0,22.0,59.34
10.0,90,260.59932885580116,4.93,0.0,5.454,2.49,2.06,3.9305,2.0,50.0,22.0,65.52000000000001
10.0,40,375.452,4.968,5.500249999999999,5.4126666666666665,5.2091666666666665,3.7279999999999998,4.479,2.0,50.0,8.0,22.451666666666668
10.0,49,415.332,6.955333333333334,0.0,0.0,4.21225,3.608,4.884833333333333,2.0,50.0,11.0,64.81620833333332
10.0,102,245.2197183816781,6.955333333333334,2.06,4.884833333333333,2.8033333333333337,2.6399999999999997,4.29825,2.0,50.0,22.0,71.06
10.0,54,882.303,9.155666666666667,5.500249999999999,0.0,4.235625,4.304,5.2875,2.0,50.0,14.0,81.0253125
10.0,3,182.66400000000002,10.177166666666666,5.500249999999999,5.2875,4.953333333333333,3.18,4.654999999999999,2.0,50.0,3.0,103.69777777777777
10.0,99,265.4142834248751,11.167583333333333,0.0,0.0,5.9559999999999995,4.053333333333334,5.178833333333333,2.0,50.0,22.0,40.83777777777778
10.0,87,274.8200326668836,11.167583333333333,0.0,5.178833333333333,2.4266666666666667,3.488,4.095833333333333,2.0,50.0,22.0,66.05555555555557
10.0,123,354.538369879,13.391291666666667,5.500249999999999,0.0,4.9366666666666665,4.492,3.9049166666666664,2.0,50.0,25.0,32.638888888888886
10.0,97,168.89103214725674,13.594249999999999,0.0,5.178833333333333,2.6366666666666667,3.436,3.8703333333333334,2.0,50.0,22.0,40.38444444444445
10.0,85,164.1881575262525,15.1305,5.500249999999999,3.9049166666666664,4.51,2.232,3.8645833333333335,2.0,50.0,22.0,50.821111111111115
10.0,58,382.495,15.1305,5.500249999999999,7.7695,4.83,3.484,2.1319999999999997,2.0,50.0,16.0,64.73444444444445
10.0,109,115.76961996014577,17.123583333333332,0.0,0.0,5.84,4.763333333333334,4.9857499999999995,2.0,50.0,22.0,35.93333333333333
10.0,92,102.05551751433832,17.123583333333332,0.0,4.9857499999999995,3.7733333333333334,4.368,3.3985,2.0,50.0,22.0,39.24666666666667
10.0,115,74.3944432483049,17.123583333333332,0.0,8.38425,3.3015000000000003,2.805,1.6088333333333331,2.0,50.0,24.0,13.146206597222223
10.0,46,766.469,18.327958333333335,5.500249999999999,0.0,4.773083333333333,2.916,3.687833333333333,2.0,50.0,11.0,82.1731111111111
10.0,33,563.2643697986288,19.6405,5.500249999999999,3.687833333333333,2.8233333333333333,2.984,3.624,2.0,50.0,5.0,33.44
10.0,86,219.55116867475735,19.9605,5.500249999999999,7.3118333333333325,3.0333333333333337,3.2640000000000002,2.4325,2.0,50.0,22.0,60.10666666666667
10.0,39,84.90599999999999,20.896916666666666,0.0,4.9857499999999995,3.568,4.193333333333333,1.896125,2.0,50.0,7.0,30.20111111111111
10.0,72,798.0383337385526,22.963583333333332,0.0,0.0,4.673333333333334,4.832,4.02225,2.0,50.0,20.0,36.06333333333334
10.0,42,360.72180650288067,23.101041666666667,5.500249999999999,0.0,6.154166666666667,4.3155,3.622125,2.0,50.0,9.0,74.86171875
10.0,38,137.67363981494032,23.101041666666667,5.500249999999999,3.622125,2.4154166666666668,3.1439166666666667,3.3956666666666666,2.0,50.0,6.0,12.093973668981484
10.0,91,326.15264888280234,23.101041666666667,5.500249999999999,7.017791666666667,3.68,3.128,2.791666666666667,2.0,50.0,22.0,73.44444444444446
10.0,100,295.1109864654206,24.464916666666667,0.0,4.02225,2.716666666666667,3.684,3.3848333333333334,2.0,50.0,22.0,62.50888888888889
10.0,98,197.04999830028606,24.464916666666667,0.0,7.407083333333333,3.7033333333333336,2.624,1.9640833333333334,2.0,50.0,22.0,56.52111111111111
10.0,41,440.41222435600287,25.516458333333333,5.500249999999999,3.622125,5.716,4.151,3.293708333333333,2.0,50.0,9.0,78.39824999999999
10.0,73,1627.7331226193369,27.636916666666664,0.0,0.0,2.83,2.0,3.5705,2.0,50.0,20.0,69.375
10.0,2,164.3278811881188,27.636916666666664,0.0,3.5705,3.21,2.7800000000000002,2.73375,2.0,50.0,2.0,41.01
10.0,110,147.8110355143092,27.636916666666664,2.0,0.0,2.5033333333333334,3.052,1.9144999999999999,2.0,50.0,22.0,64.77333333333334
10.0,70,311.36,29.255208333333336,5.500249999999999,0.0,4.892,3.8033333333333337,2.71425,2.0,50.0,19.0,27.3
10.0,88,131.4294303044431,30.466916666666663,0.0,0.0,4.91,4.864,2.4850000000000003,2.0,50.0,22.0,38.5
10.0,55,318.6644332055536,34.14720833333334,5.500249999999999,0.0,5.223958333333333,4.064,9.5,2.0,50.0,15.0,51.56666666666666
10.0,124,752.7086788280817,30.466916666666663,4.864,0.0,9.625,0.5900000000000001,8.433333333333334,2.0,50.0,25.0,81.59722222222221
10.0,25,256.033272965087,11.167583333333333,4.053333333333334,0.0,5.4550833333333335,0.8066666666666666,8.071,2.0,50.0,5.0,37.07977777777778
10.0,44,605.7,35.37691666666666,0.0,0.0,4.293333333333333,4.4944999999999995,7.668958333333332,2.0,50.0,11.0,46.170677083333324
10.0,48,441.336,39.371166666666674,5.500249999999999,0.0,5.9079999999999995,2.555625,7.491833333333333,2.0,50.0,11.0,82.28508333333333
10.0,57,826.8664111071738,39.670249999999996,0.0,0.0,4.725,2.452,7.1241666666666665,2.0,50.0,15.0,104.01975
10.0,114,138.23674540682413,17.123583333333332,4.763333333333334,0.0,2.630333333333333,0.7313333333333333,6.69,2.0,50.0,24.0,21.56266666666666
10.0,52,802.842,44.39525,0.0,0.0,3.3362499999999997,5.1,6.66,2.0,50.0,12.0,89.10833333333333
10.0,101,187.91324093364477,45.279166666666676,5.500249999999999,0.0,5.616,2.6566666666666667,6.051583333333333,2.0,50.0,22.0,46.459999999999994
10.0,89,312.7030551144394,47.7315,0.0,0.0,4.966666666666667,2.768,6.004166666666667,2.0,50.0,22.0,74.16666666666669
10.0,103,274.37171287460484,39.670249999999996,2.452,0.0,4.716,2.206666666666667,5.804166666666667,2.0,50.0,22.0,71.3888888888889
10.0,47,307.712,31.232458333333334,5.500249999999999,2.71425,2.446875,4.112,5.688,2.0,50.0,11.0,73.21654166666666
10.0,37,527.5547725527398,45.279166666666676,8.156916666666666,0.0,6.765000000000001,1.139,5.48,2.0,50.0,6.0,50.49000000000001
10.0,43,236.88,39.371166666666674,8.055875,0.0,5.52,1.8033333333333335,5.250666666666667,2.0,50.0,10.0,55.78222222222222
10.0,95,192.6654307317997,7.42,0.0,4.884833333333333,3.656,1.7233333333333334,4.845,2.0,50.0,22.0,70.2
10.0,53,937.992,47.7315,2.768,0.0,5.716,1.848,4.729375,2.0,50.0,13.0,80.36
10.0,51,744.819,47.7315,2.768,4.729375,5.0365,2.404,4.720666666666666,2.0,50.0,12.0,54.93249999999999
10.0,26,669.3561852299024,9.155666666666667,9.22825,5.2875,5.353,0.507,4.641,2.0,50.0,5.0,73.35125
10.0,71,2097.928336980306,50.895166666666675,5.500249999999999,0.0,5.86,1.8495,4.087416666666667,2.0,50.0,20.0,72.27674999999999
10.0,93,142.18910531913346,39.371166666666674,8.055875,5.250666666666667,5.388,1.6933333333333334,3.903,2.0,50.0,22.0,43.76
10.0,35,255.60187694809593,45.279166666666676,5.500249999999999,6.051583333333333,9.3585,0.54,3.5303333333333335,2.0,50.0,6.0,13.3481875
10.0,96,225.60796906844348,47.7315,0.0,6.004166666666667,5.5760000000000005,1.8666666666666667,3.4276666666666666,2.0,50.0,22.0,31.85
10.0,83,157.91616363227257,45.279166666666676,6.0402499999999995,6.051583333333333,5.4079999999999995,2.4466666666666668,3.4090000000000003,2.0,50.0,22.0,36.77333333333334
10.0,117,233.81662797125483,15.1305,7.73225,3.9049166666666664,4.39875,0.968,2.817833333333333,2.0,50.0,25.0,8.08828125
10.0,118,106.07109764961203,22.963583333333332,4.193333333333333,4.02225,8.626041666666667,0.5486666666666666,2.8044166666666666,2.0,50.0,25.0,13.96479861111111
10.0,28,161.49647477589485,14.508666666666667,9.22825,3.9049166666666664,6.492416666666667,0.7526666666666666,2.4515833333333332,2.0,50.0,5.0,12.508347222222222
10.0,120,121.4378883360973,0.0,8.933666666666667,5.536583333333333,4.213875,0.524,2.2656666666666667,2.0,50.0,25.0,9.093583333333335
10.0,106,301.5040267033158,35.37691666666666,0.0,7.668958333333332,4.8500000000000005,3.996,1.9895,2.0,50.0,22.0,44.00666666666667
10.0,31,131.27381527316632,14.508666666666667,9.22825,6.3565,8.991,0.718,1.6053333333333333,2.0,50.0,5.0,20.601000000000003
10.0,105,79.49606556687078,53.4475,0.0,0.0,5.7,4.44,1.5036666666666667,2.0,50.0,22.0,29.871111111111112
10.0,119,179.3032006633499,4.078666666666667,3.752,2.7405416666666667,6.929625,1.16,1.4693333333333332,2.0,50.0,25.0,18.626156249999998
10.0,27,182.13850571821442,22.963583333333332,4.193333333333333,6.826666666666666,6.708333333333333,0.7,1.3603333333333336,2.0,50.0,5.0,23.46351388888889
10.0,113,52.71769500492126,45.279166666666676,8.486916666666666,5.48,8.2225,0.6826666666666666,1.2991249999999999,2.0,50.0,24.0,7.319749999999999
10.0,122,17.581751927092927,22.963583333333332,4.193333333333333,8.187,8.938333333333333,0.6337499999999999,0.7469583333333333,2.0,50.0,25.0,2.7959573206018513
10.0,121,33.29262512348238,0.0,8.933666666666667,7.802249999999999,4.4115,0.274625,0.7409999999999999,2.0,50.0,25.0,1.5967834924768516
10.0,30,19.965574797934067,22.963583333333332,4.193333333333333,8.933958333333333,9.615916666666667,0.4631666666666667,0.6234999999999999,2.0,50.0,5.0,1.9678750000000003
10.0,116,6.6496567613496556,4.078666666666667,3.752,4.209875,5.0895,0.534375,0.463875,2.0,50.0,24.0,1.1520703125
